qber_total,qber_z,qber_x,gain_mu,sifted_rate,qber_dispersion,jump_energy_norm,spectral_entropy,autocorr_lag1,y1_lower,e1_upper,r_secure,gain_ratio_nu_mu,h_qber,distance_km,eve_intensity,label
0.01764705882352941,0.021739130434782608,0.01282051282051282,0.00023851145997577753,0.00012139804849066521,1.0323796594838774,1.0983856659440976,0.9152338617779362,-0.04757882882882882,5.994881579341488e-07,0.0,0.0,0.01092035825543302,0.12801738116517128,94.26812244171988,0.590991666910629,2
0.040238450074515646,0.03254437869822485,0.04804804804804805,0.0009760072030473114,0.0004787286792724751,1.1033944489856617,1.0298145376253305,0.862025070368787,0.0754720000842563,0.002536190234729737,0.07929215363769467,8.120481355895274e-05,0.08287261105712834,0.24338440766929384,63.12667499020402,0.0,0
0.2568306010928962,0.22950819672131148,0.28415300546448086,0.0010250610997890547,0.0005232529463358354,1.2325271827404087,1.341555105616594,0.8447448211570248,-0.09985183007069307,0.0017549281915433194,0.3668949656106829,0.0,0.05830170534780572,0.821925945175326,63.12667499020402,0.9397183202873933,1
0.04138851802403204,0.042105263157894736,0.04065040650406504,0.0010381018382904542,0.0005351261368751205,0.6945726073089382,0.654252326919236,0.885606478121409,0.06262492656630507,6.28969228227707e-05,0.0,0.0,0.01252998292792575,0.2486226695976777,63.12667499020402,0.9067082856497797,2
0.028784943260448382,0.02500702444506884,0.032451595309517314,0.010360824263353757,0.005164331663585172,1.0743830197267834,1.1771801850249366,0.8459359098327927,-0.10195792570397577,0.02031379022167005,0.04797809800364322,0.0009890390253335535,0.06519230766689436,0.18826132294036577,15.081721090452938,0.0,0
0.11396090392347151,0.11848072562358276,0.10963364993215739,0.010272102579696055,0.005148542554884834,3.0440949929265213,2.776922606717326,0.872886441454596,0.08260135562416333,0.022852309380360848,0.12089087017324719,0.0,0.0725111343114631,0.5117488360075624,15.081721090452938,0.3472805274377086,1
0.03172657952069717,0.03145695364238411,0.03198924731182796,0.010416822836908294,0.005243036592026215,1.0718915720336566,0.975367490811131,0.841884692650197,0.10277325654871963,0.007707268328637895,0.03941983192545961,0.0,0.03135764444041699,0.2029780072913102,15.081721090452938,0.682733919609449,2
0.0365296803652968,0.038834951456310676,0.034482758620689655,0.00029955574239064073,0.0001565697078366356,0.8657410169622345,0.9783631660394275,0.8764923478396172,-0.11441875065397085,0.0003978202233118958,0.23198317282759576,0.0,0.047658936714505114,0.2261481152303238,90.3636494423452,0.0,0
0.2146341463414634,0.21505376344086022,0.21428571428571427,0.00028927765583673025,0.00014642449246056718,1.27625326456286,1.0206871242578948,0.8908890606315045,0.20477795287121633,0.0005092043770252787,0.3968668705352366,0.0,0.08089010946995857,0.7502478624493756,90.3636494423452,0.795248315807289,1
0.05,0.05434782608695652,0.045454545454545456,0.00025657408558854095,0.0001286443883173743,0.6633838854337994,0.7033208020050125,0.8962669998823799,-0.04580745341614907,0.00022764216281857556,0.0,0.0,0.03544167150110352,0.28639695711595625,90.3636494423452,0.75152866266905,2
0.03759398496240601,0.015625,0.057971014492753624,0.0001757540814598734,9.502151558602912e-05,0.9317278426424094,1.039591434530543,0.8834019960400604,-0.09633757961783439,0.0001320958168747534,0.0,0.0,0.06656012810275065,0.23114980035504823,98.3656724362731,0.0,0
