qber_key,qber_zs,qber_zsr,ret_monitor,qber_zc,qber_xc,asymmetry,ctrl_sift_ratio,xctrl_dispersion,jump_energy,spectral_entropy,autocorr_lag1,h_ctrl,sifted_rate,distance_km,eve_fwd,eve_ret,label
0.36363636363636365,0.18181818181818182,0.18181818181818182,0.3,0.2,0.15384615384615385,0.0,0.9730769230769231,1.0000000000000002,2.0,0.819924093995367,-0.0909090909090909,0.6732994089189621,0.28205128205128205,0.29014467811261824,0.24042648811590367,0.24042648811590367,1
0.5,0.125,0.375,0.0,0.09090909090909091,0.0,0.25,0.36363636363636365,nan,0.0,nan,0.0,0.26676498780302604,0.24242424242424243,0.29014467811261824,0.09790082972450315,0.2642597262978434,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,3.4661976109059578e-09,0.15384615384615385,3.5008069043730594,0.0,0.0,0
0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,55555555.55555555,nan,0.0,nan,0.0,0.3095434291503252,0.16666666666666666,3.5008069043730594,0.05467177918978008,0.05467177918978008,1
0.125,0.125,0.0,0.0,0.0,0.16666666666666666,0.125,0.6666666666666666,0.9999999999999998,2.0,0.8563016702003321,0.38888888888888895,0.41381685030363374,0.25806451612903225,3.5008069043730594,0.057703357463177354,0.5964383027924209,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.23809523809523808,4.378286900606664,0.0,0.0,0
0.2857142857142857,0.0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.2857142857142857,166666666.66666666,nan,0.0,0.0,0.0,0.6500224216483541,0.2692307692307692,4.378286900606664,0.2766229892100263,0.2766229892100263,1
0.0,0.0,0.0,0.0,0.0,0.2,0.0,100000000.0,1.0,1.0,nan,0.0,0.4689955935892812,0.13636363636363635,4.378286900606664,0.12051278460883125,0.4229991875399908,2
0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.75,1.0000000000000002,1.0,nan,0.0,0.41381685030363374,0.3333333333333333,2.3384926946977043,0.0,0.0,0
0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.1,0.0,121428571.42857142,1.0,2.0,1.0,-0.125,0.5334533565308074,0.3157894736842105,2.3384926946977043,0.0778377264742863,0.0778377264742863,1
0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,138888888.8888889,1.0,2.0,1.0,-0.14285714285714285,0.5813214987637028,0.16666666666666666,2.3384926946977043,0.1817612799999821,0.5849622814802227,2
0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,nan,0.0,nan,0.0,3.4661976109059578e-09,0.19047619047619047,9.067324455608269,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,3.4661976109059578e-09,0.47058823529411764,9.067324455608269,0.07108210650274785,0.07108210650274785,1
